1,440800,湛江,57,1,2000-06-05
2,450100,南宁,51,2,2000-06-05
3,460100,海口,49,,2000-06-05
4,500000,重庆,59,2,2000-06-05
5,510100,成都,83,1,2000-06-05
6,520100,贵阳,104,2,2000-06-05
7,530100,昆明,24,,2000-06-05
8,540100,拉萨,52,1,2000-06-05
9,220403,西安,109,1,2000-06-05
10,620100,兰州,108,1,2000-06-05
11,630100,西宁,104,1,2000-06-05
12,640100,银川,36,,2000-06-05
13,650100,乌鲁木齐,75,1,2000-06-05
15,110000,北京,116,1,2000-06-05
16,120000,天津,81,1,2000-06-05
17,130100,石家庄,127,1,2000-06-05
18,140100,太原,155,1,2000-06-05
19,150100,呼和浩特,98,1,2000-06-05
20,210100,沈阳,93,1,2000-06-05
21,210200,大连,80,1,2000-06-05
22,220100,长春,88,1,2000-06-05
23,230100,哈尔滨,86,1,2000-06-05
24,310000,上海,63,1,2000-06-05
25,320100,南京,73,1,2000-06-05
26,320500,苏州,54,1,2000-06-05
27,320600,南通,59,1,2000-06-05
28,330100,杭州,61,1,2000-06-05
29,330300,温州,62,1,2000-06-05
30,340100,合肥,55,1,2000-06-05
31,350100,福州,53,1,2000-06-05
32,350200,厦门,56,1,2000-06-05
33,360100,南昌,41,,2000-06-05
34,370100,济南,112,1,2000-06-05
35,370200,青岛,74,1,2000-06-05
36,370600,烟台,145,1,2000-06-05
37,410100,郑州,98,1,2000-06-05
38,420100,武汉,69,1,2000-06-05
39,430100,长沙,79,1,2000-06-05
40,440100,广州,70,1,2000-06-05
41,440300,深圳,44,,2000-06-05
42,440400,珠海,43,,2000-06-05
43,440500,汕头,60,1,2000-06-05
14,650100,乌鲁木齐,89,1,2000-06-06
44,320500,苏州,91,1,2000-06-06
45,320600,南通,113,1,2000-06-06
46,330100,杭州,75,1,2000-06-06
47,330300,温州,74,1,2000-06-06
48,340100,合肥,98,1,2000-06-06
49,350100,福州,45,,2000-06-06
50,350200,厦门,36,,2000-06-06
51,360100,南昌,66,1,2000-06-06
52,370100,济南,69,1,2000-06-06
53,370200,青岛,80,1,2000-06-06
54,370600,烟台,105,1,2000-06-06
55,410100,郑州,97,1,2000-06-06
56,420100,武汉,87,1,2000-06-06
57,430100,长沙,51,1,2000-06-06
58,440100,广州,64,1,2000-06-06
59,440300,深圳,46,,2000-06-06
60,440400,珠海,47,,2000-06-06
61,440500,汕头,58,1,2000-06-06
62,440800,湛江,62,1,2000-06-06
63,450100,南宁,51,2,2000-06-06
64,460100,海口,43,,2000-06-06
65,500000,重庆,52,2,2000-06-06
66,510100,成都,56,1,2000-06-06
67,520100,贵阳,89,2,2000-06-06
68,530100,昆明,32,,2000-06-06
69,540100,拉萨,45,,2000-06-06
70,220403,西安,193,1,2000-06-06
71,620100,兰州,163,1,2000-06-06
72,630100,西宁,168,1,2000-06-06
73,640100,银川,92,1,2000-06-06
93,110000,北京,129,1,2000-06-06
94,120000,天津,93,1,2000-06-06
95,130100,石家庄,147,1,2000-06-06
96,140100,太原,141,1,2000-06-06
97,150100,呼和浩特,136,1,2000-06-06
98,210100,沈阳,89,1,2000-06-06
99,210200,大连,85,1,2000-06-06
100,220100,长春,76,1,2000-06-06
101,230100,哈尔滨,82,1,2000-06-06
102,310000,上海,64,1,2000-06-06
103,320100,南京,97,1,2000-06-06
74,420100,武汉,81,1,2000-06-07
75,430100,长沙,46,,2000-06-07
76,440100,广州,54,1,2000-06-07
77,440300,深圳,25,,2000-06-07
78,440400,珠海,44,,2000-06-07
79,440500,汕头,52,1,2000-06-07
80,440800,湛江,48,,2000-06-07
81,450100,南宁,40,,2000-06-07
82,460100,海口,43,,2000-06-07
83,500000,重庆,66,2,2000-06-07
84,510100,成都,72,1,2000-06-07
85,520100,贵阳,106,2,2000-06-07
86,530100,昆明,34,,2000-06-07
87,540100,拉萨,52,1,2000-06-07
88,220403,西安,157,1,2000-06-07
89,620100,兰州,86,1,2000-06-07
90,630100,西宁,95,1,2000-06-07
91,640100,银川,47,,2000-06-07
92,650100,乌鲁木齐,95,1,2000-06-07
111,110000,北京,135,1,2000-06-07
112,120000,天津,101,1,2000-06-07
113,130100,石家庄,142,1,2000-06-07
114,140100,太原,171,1,2000-06-07
115,150100,呼和浩特,74,1,2000-06-07
116,210100,沈阳,106,1,2000-06-07
117,210200,大连,81,1,2000-06-07
118,220100,长春,49,,2000-06-07
119,230100,哈尔滨,82,1,2000-06-07
120,310000,上海,60,1,2000-06-07
121,320100,南京,92,1,2000-06-07
122,320500,苏州,79,1,2000-06-07
123,320600,南通,76,1,2000-06-07
124,330100,杭州,95,1,2000-06-07
125,330300,温州,87,1,2000-06-07
126,340100,合肥,83,1,2000-06-07
127,350100,福州,74,1,2000-06-07
128,350200,厦门,40,,2000-06-07
129,360100,南昌,54,1,2000-06-07
130,370100,济南,74,1,2000-06-07
131,370200,青岛,97,1,2000-06-07
132,370600,烟台,112,1,2000-06-07
133,410100,郑州,96,1,2000-06-07
104,530100,昆明,32,,2000-06-08
105,540100,拉萨,46,,2000-06-08
106,220403,西安,98,1,2000-06-08
107,620100,兰州,126,1,2000-06-08
108,630100,西宁,85,1,2000-06-08
109,640100,银川,45,,2000-06-08
110,650100,乌鲁木齐,99,1,2000-06-08
134,210100,沈阳,63,1,2000-06-08
135,210200,大连,64,1,2000-06-08
136,220100,长春,37,,2000-06-08
137,230100,哈尔滨,67,1,2000-06-08
138,310000,上海,64,1,2000-06-08
139,320100,南京,83,1,2000-06-08
140,320500,苏州,98,1,2000-06-08
141,320600,南通,87,1,2000-06-08
142,330100,杭州,73,1,2000-06-08
143,330300,温州,99,1,2000-06-08
144,340100,合肥,76,1,2000-06-08
145,350100,福州,77,1,2000-06-08
146,350200,厦门,25,,2000-06-08
147,360100,南昌,59,1,2000-06-08
148,370100,济南,70,1,2000-06-08
149,370200,青岛,87,1,2000-06-08
150,370600,烟台,100,1,2000-06-08
151,410100,郑州,92,1,2000-06-08
152,420100,武汉,76,1,2000-06-08
153,430100,长沙,75,1,2000-06-08
154,440100,广州,51,1,2000-06-08
155,440300,深圳,22,,2000-06-08
156,440400,珠海,41,,2000-06-08
157,440500,汕头,36,,2000-06-08
158,440800,湛江,56,1,2000-06-08
159,450100,南宁,31,,2000-06-08
160,460100,海口,43,,2000-06-08
161,500000,重庆,84,2,2000-06-08
162,510100,成都,72,1,2000-06-08
163,520100,贵阳,107,2,2000-06-08
189,110000,北京,86,1,2000-06-08
190,120000,天津,101,1,2000-06-08
191,130100,石家庄,99,1,2000-06-08
192,140100,太原,154,1,2000-06-08
193,150100,呼和浩特,75,1,2000-06-08
164,350200,厦门,32,,2000-06-09
165,360100,南昌,67,1,2000-06-09
166,370100,济南,65,1,2000-06-09
167,370200,青岛,77,1,2000-06-09
168,370600,烟台,66,1,2000-06-09
169,410100,郑州,85,1,2000-06-09
170,420100,武汉,133,1,2000-06-09
171,430100,长沙,31,,2000-06-09
172,440100,广州,49,,2000-06-09
173,440300,深圳,25,,2000-06-09
174,440400,珠海,42,,2000-06-09
175,440500,汕头,39,,2000-06-09
176,440800,湛江,62,1,2000-06-09
177,450100,南宁,30,,2000-06-09
178,460100,海口,49,,2000-06-09
179,500000,重庆,92,2,2000-06-09
180,510100,成都,77,1,2000-06-09
181,520100,贵阳,106,2,2000-06-09
182,530100,昆明,56,2,2000-06-09
183,540100,拉萨,34,,2000-06-09
184,220403,西安,91,1,2000-06-09
185,620100,兰州,135,1,2000-06-09
186,630100,西宁,109,1,2000-06-09
187,640100,银川,35,,2000-06-09
188,650100,乌鲁木齐,96,1,2000-06-09
207,110000,北京,73,1,2000-06-09
208,120000,天津,67,1,2000-06-09
209,130100,石家庄,101,1,2000-06-09
210,140100,太原,147,1,2000-06-09
211,150100,呼和浩特,66,1,2000-06-09
212,210100,沈阳,60,1,2000-06-09
213,210200,大连,61,1,2000-06-09
214,220100,长春,74,1,2000-06-09
215,230100,哈尔滨,83,1,2000-06-09
216,310000,上海,122,1,2000-06-09
217,320100,南京,102,1,2000-06-09
218,320500,苏州,116,1,2000-06-09
219,320600,南通,145,1,2000-06-09
220,330100,杭州,87,1,2000-06-09
221,330300,温州,74,1,2000-06-09
222,340100,合肥,83,1,2000-06-09
223,350100,福州,61,1,2000-06-09
194,440800,湛江,58,1,2000-06-10
195,450100,南宁,36,,2000-06-10
196,460100,海口,37,,2000-06-10
197,500000,重庆,70,2,2000-06-10
198,510100,成都,70,1,2000-06-10
199,520100,贵阳,104,2,2000-06-10
200,530100,昆明,38,,2000-06-10
201,540100,拉萨,60,1,2000-06-10
202,220403,西安,91,1,2000-06-10
203,620100,兰州,85,1,2000-06-10
204,630100,西宁,86,1,2000-06-10
205,640100,银川,52,1,2000-06-10
206,650100,乌鲁木齐,89,1,2000-06-10
225,110000,北京,85,1,2000-06-10
226,120000,天津,63,1,2000-06-10
227,130100,石家庄,92,2,2000-06-10
228,140100,太原,128,1,2000-06-10
229,150100,呼和浩特,59,1,2000-06-10
230,210100,沈阳,127,1,2000-06-10
231,210200,大连,68,1,2000-06-10
232,220100,长春,53,1,2000-06-10
233,230100,哈尔滨,84,1,2000-06-10
234,310000,上海,84,1,2000-06-10
235,320100,南京,125,1,2000-06-10
236,320500,苏州,74,1,2000-06-10
237,320600,南通,84,1,2000-06-10
238,330100,杭州,75,1,2000-06-10
239,330300,温州,46,,2000-06-10
240,340100,合肥,87,1,2000-06-10
241,350100,福州,56,1,2000-06-10
242,350200,厦门,28,,2000-06-10
243,360100,南昌,47,,2000-06-10
244,370100,济南,64,1,2000-06-10
245,370200,青岛,70,1,2000-06-10
246,370600,烟台,87,1,2000-06-10
247,410100,郑州,96,1,2000-06-10
248,420100,武汉,117,1,2000-06-10
249,430100,长沙,55,1,2000-06-10
250,440100,广州,62,1,2000-06-10
251,440300,深圳,30,,2000-06-10
252,440400,珠海,53,1,2000-06-10
253,440500,汕头,41,,2000-06-10
224,650100,乌鲁木齐,60,1,2000-06-11
254,320500,苏州,71,1,2000-06-11
255,320600,南通,87,1,2000-06-11
256,330100,杭州,77,1,2000-06-11
257,330300,温州,51,1,2000-06-11
258,340100,合肥,49,,2000-06-11
259,350100,福州,64,1,2000-06-11
260,350200,厦门,28,,2000-06-11
261,360100,南昌,41,,2000-06-11
262,370100,济南,67,1,2000-06-11
263,370200,青岛,67,1,2000-06-11
264,370600,烟台,77,1,2000-06-11
265,410100,郑州,91,1,2000-06-11
266,420100,武汉,75,1,2000-06-11
267,430100,长沙,36,,2000-06-11
268,440100,广州,53,1,2000-06-11
269,440300,深圳,30,,2000-06-11
270,440400,珠海,50,,2000-06-11
271,440500,汕头,42,,2000-06-11
272,440800,湛江,67,1,2000-06-11
273,450100,南宁,51,2,2000-06-11
274,460100,海口,49,,2000-06-11
275,500000,重庆,56,2,2000-06-11
276,510100,成都,75,1,2000-06-11
277,520100,贵阳,70,2,2000-06-11
278,530100,昆明,38,,2000-06-11
279,540100,拉萨,35,,2000-06-11
280,220403,西安,73,1,2000-06-11
281,620100,兰州,73,1,2000-06-11
282,630100,西宁,65,1,2000-06-11
283,640100,银川,54,1,2000-06-11
303,110000,北京,73,1,2000-06-11
304,120000,天津,69,1,2000-06-11
305,130100,石家庄,145,1,2000-06-11
306,140100,太原,174,1,2000-06-11
307,150100,呼和浩特,102,1,2000-06-11
308,210100,沈阳,98,1,2000-06-11
309,210200,大连,87,1,2000-06-11
310,220100,长春,80,1,2000-06-11
311,230100,哈尔滨,88,1,2000-06-11
312,310000,上海,79,1,2000-06-11
313,320100,南京,93,1,2000-06-11
284,420100,武汉,106,1,2000-06-12
285,430100,长沙,74,1,2000-06-12
286,440100,广州,49,,2000-06-12
287,440300,深圳,26,,2000-06-12
288,440400,珠海,40,,2000-06-12
289,440500,汕头,38,,2000-06-12
290,440800,湛江,57,1,2000-06-12
291,450100,南宁,47,,2000-06-12
292,460100,海口,47,,2000-06-12
293,500000,重庆,89,2,2000-06-12
294,510100,成都,42,,2000-06-12
295,520100,贵阳,66,2,2000-06-12
296,530100,昆明,57,2,2000-06-12
297,540100,拉萨,58,1,2000-06-12
298,220403,西安,89,1,2000-06-12
299,620100,兰州,92,1,2000-06-12
300,630100,西宁,74,1,2000-06-12
301,640100,银川,49,,2000-06-12
302,650100,乌鲁木齐,42,,2000-06-12
321,110000,北京,68,1,2000-06-12
322,120000,天津,76,1,2000-06-12
323,130100,石家庄,136,1,2000-06-12
324,140100,太原,162,1,2000-06-12
325,150100,呼和浩特,70,1,2000-06-12
326,210100,沈阳,107,1,2000-06-12
327,210200,大连,68,1,2000-06-12
328,220100,长春,77,1,2000-06-12
329,230100,哈尔滨,80,1,2000-06-12
330,310000,上海,67,1,2000-06-12
331,320100,南京,81,1,2000-06-12
332,320500,苏州,75,1,2000-06-12
333,320600,南通,70,1,2000-06-12
334,330100,杭州,87,1,2000-06-12
335,330300,温州,54,1,2000-06-12
336,340100,合肥,66,1,2000-06-12
337,350100,福州,21,,2000-06-12
338,350200,厦门,21,,2000-06-12
339,360100,南昌,74,1,2000-06-12
340,370100,济南,79,1,2000-06-12
341,370200,青岛,79,1,2000-06-12
342,370600,烟台,82,1,2000-06-12
343,410100,郑州,69,1,2000-06-12
314,530100,昆明,37,,2000-06-13
315,540100,拉萨,54,1,2000-06-13
316,220403,西安,97,1,2000-06-13
317,620100,兰州,68,1,2000-06-13
318,630100,西宁,61,1,2000-06-13
319,640100,银川,49,,2000-06-13
320,650100,乌鲁木齐,69,1,2000-06-13
344,210100,沈阳,78,1,2000-06-13
345,210200,大连,59,1,2000-06-13
346,220100,长春,61,1,2000-06-13
347,230100,哈尔滨,79,1,2000-06-13
348,310000,上海,66,1,2000-06-13
349,320100,南京,88,1,2000-06-13
350,320500,苏州,79,1,2000-06-13
351,320600,南通,72,1,2000-06-13
352,330100,杭州,97,1,2000-06-13
353,330300,温州,80,1,2000-06-13
354,340100,合肥,85,1,2000-06-13
355,350100,福州,49,,2000-06-13
356,350200,厦门,12,,2000-06-13
357,360100,南昌,79,1,2000-06-13
358,370100,济南,75,1,2000-06-13
359,370200,青岛,86,1,2000-06-13
360,370600,烟台,103,1,2000-06-13
361,410100,郑州,70,1,2000-06-13
362,420100,武汉,98,1,2000-06-13
363,430100,长沙,116,1,2000-06-13
364,440100,广州,53,1,2000-06-13
365,440300,深圳,40,,2000-06-13
366,440400,珠海,48,,2000-06-13
367,440500,汕头,26,,2000-06-13
368,440800,湛江,40,,2000-06-13
369,450100,南宁,59,2,2000-06-13
370,460100,海口,42,,2000-06-13
371,500000,重庆,103,2,2000-06-13
372,510100,成都,59,1,2000-06-13
373,520100,贵阳,81,2,2000-06-13
399,110000,北京,92,1,2000-06-13
400,120000,天津,78,1,2000-06-13
401,130100,石家庄,105,2,2000-06-13
402,140100,太原,119,1,2000-06-13
403,150100,呼和浩特,107,1,2000-06-13
374,350200,厦门,61,1,2000-06-14
375,360100,南昌,95,1,2000-06-14
376,370100,济南,75,1,2000-06-14
377,370200,青岛,76,1,2000-06-14
378,370600,烟台,106,1,2000-06-14
379,410100,郑州,82,1,2000-06-14
380,420100,武汉,97,1,2000-06-14
381,430100,长沙,103,1,2000-06-14
382,440100,广州,78,1,2000-06-14
383,440300,深圳,51,1,2000-06-14
384,440400,珠海,41,,2000-06-14
385,440500,汕头,42,,2000-06-14
386,440800,湛江,70,1,2000-06-14
387,450100,南宁,58,2,2000-06-14
388,460100,海口,45,,2000-06-14
389,500000,重庆,107,2,2000-06-14
390,510100,成都,106,1,2000-06-14
391,520100,贵阳,77,1,2000-06-14
392,530100,昆明,40,,2000-06-14
393,540100,拉萨,61,1,2000-06-14
394,220403,西安,95,1,2000-06-14
395,620100,兰州,107,1,2000-06-14
396,630100,西宁,92,1,2000-06-14
397,640100,银川,69,1,2000-06-14
398,650100,乌鲁木齐,90,1,2000-06-14
417,110000,北京,130,1,2000-06-14
418,120000,天津,100,1,2000-06-14
419,130100,石家庄,158,1,2000-06-14
420,140100,太原,191,1,2000-06-14
421,150100,呼和浩特,131,1,2000-06-14
422,210100,沈阳,101,1,2000-06-14
423,210200,大连,76,1,2000-06-14
424,220100,长春,110,1,2000-06-14
425,230100,哈尔滨,85,1,2000-06-14
426,310000,上海,98,1,2000-06-14
427,320100,南京,115,1,2000-06-14
428,320500,苏州,96,1,2000-06-14
429,320600,南通,98,1,2000-06-14
430,330100,杭州,100,1,2000-06-14
431,330300,温州,81,1,2000-06-14
432,340100,合肥,83,1,2000-06-14
433,350100,福州,64,1,2000-06-14
404,440800,湛江,73,1,2000-06-15
405,450100,南宁,64,2,2000-06-15
406,460100,海口,45,,2000-06-15
407,500000,重庆,111,2,2000-06-15
408,510100,成都,92,1,2000-06-15
409,520100,贵阳,151,1,2000-06-15
410,530100,昆明,107,2,2000-06-15
411,540100,拉萨,68,1,2000-06-15
412,220403,西安,79,1,2000-06-15
413,620100,兰州,143,1,2000-06-15
414,630100,西宁,106,1,2000-06-15
415,640100,银川,72,1,2000-06-15
416,650100,乌鲁木齐,120,1,2000-06-15
435,110000,北京,245,1,2000-06-15
436,120000,天津,127,1,2000-06-15
437,130100,石家庄,183,1,2000-06-15
438,140100,太原,174,1,2000-06-15
439,150100,呼和浩特,111,1,2000-06-15
440,210100,沈阳,110,1,2000-06-15
441,210200,大连,69,1,2000-06-15
442,220100,长春,61,1,2000-06-15
443,230100,哈尔滨,79,1,2000-06-15
444,310000,上海,81,1,2000-06-15
445,320100,南京,122,1,2000-06-15
446,320500,苏州,88,1,2000-06-15
447,320600,南通,90,1,2000-06-15
448,330100,杭州,100,1,2000-06-15
449,330300,温州,83,1,2000-06-15
450,340100,合肥,82,1,2000-06-15
451,350100,福州,50,,2000-06-15
452,350200,厦门,54,1,2000-06-15
453,360100,南昌,109,1,2000-06-15
454,370100,济南,64,1,2000-06-15
455,370200,青岛,88,1,2000-06-15
456,370600,烟台,115,1,2000-06-15
457,410100,郑州,77,1,2000-06-15
458,420100,武汉,96,1,2000-06-15
459,430100,长沙,143,1,2000-06-15
460,440100,广州,85,1,2000-06-15
461,440300,深圳,54,1,2000-06-15
462,440400,珠海,51,1,2000-06-15
463,440500,汕头,54,1,2000-06-15
434,650100,乌鲁木齐,175,1,2000-06-16
464,320500,苏州,61,1,2000-06-16
465,320600,南通,63,1,2000-06-16
466,330100,杭州,82,1,2000-06-16
467,330300,温州,59,1,2000-06-16
468,340100,合肥,104,1,2000-06-16
469,350100,福州,47,,2000-06-16
470,350200,厦门,52,1,2000-06-16
471,360100,南昌,81,1,2000-06-16
472,370100,济南,73,1,2000-06-16
473,370200,青岛,68,1,2000-06-16
474,370600,烟台,92,1,2000-06-16
475,410100,郑州,72,1,2000-06-16
476,420100,武汉,107,1,2000-06-16
477,430100,长沙,110,1,2000-06-16
478,440100,广州,121,1,2000-06-16
479,440300,深圳,66,1,2000-06-16
480,440400,珠海,51,1,2000-06-16
481,440500,汕头,57,1,2000-06-16
482,440800,湛江,65,1,2000-06-16
483,450100,南宁,80,1,2000-06-16
484,460100,海口,47,,2000-06-16
485,500000,重庆,110,2,2000-06-16
486,510100,成都,143,1,2000-06-16
487,520100,贵阳,89,1,2000-06-16
488,530100,昆明,126,2,2000-06-16
489,540100,拉萨,60,1,2000-06-16
490,220403,西安,101,1,2000-06-16
491,620100,兰州,107,1,2000-06-16
492,630100,西宁,83,1,2000-06-16
493,640100,银川,66,1,2000-06-16
513,110000,北京,139,1,2000-06-16
514,120000,天津,154,1,2000-06-16
515,130100,石家庄,126,1,2000-06-16
516,140100,太原,148,1,2000-06-16
517,150100,呼和浩特,89,1,2000-06-16
518,210100,沈阳,125,1,2000-06-16
519,210200,大连,67,1,2000-06-16
520,220100,长春,84,1,2000-06-16
521,230100,哈尔滨,87,1,2000-06-16
522,310000,上海,58,1,2000-06-16
523,320100,南京,85,1,2000-06-16
494,420100,武汉,116,1,2000-06-17
495,430100,长沙,113,1,2000-06-17
496,440100,广州,117,1,2000-06-17
497,440300,深圳,60,1,2000-06-17
498,440400,珠海,53,1,2000-06-17
499,440500,汕头,44,,2000-06-17
500,440800,湛江,69,1,2000-06-17
501,450100,南宁,77,1,2000-06-17
502,460100,海口,48,,2000-06-17
503,500000,重庆,112,2,2000-06-17
504,510100,成都,157,1,2000-06-17
505,520100,贵阳,122,1,2000-06-17
506,530100,昆明,66,2,2000-06-17
507,540100,拉萨,67,1,2000-06-17
508,220403,西安,96,1,2000-06-17
509,620100,兰州,113,1,2000-06-17
510,630100,西宁,59,1,2000-06-17
511,640100,银川,58,1,2000-06-17
512,650100,乌鲁木齐,107,1,2000-06-17
531,110000,北京,115,1,2000-06-17
532,120000,天津,104,1,2000-06-17
533,130100,石家庄,140,1,2000-06-17
534,140100,太原,132,1,2000-06-17
535,150100,呼和浩特,66,1,2000-06-17
536,210100,沈阳,117,1,2000-06-17
537,210200,大连,84,1,2000-06-17
538,220100,长春,86,1,2000-06-17
539,230100,哈尔滨,88,1,2000-06-17
540,310000,上海,52,1,2000-06-17
541,320100,南京,73,1,2000-06-17
542,320500,苏州,62,1,2000-06-17
543,320600,南通,61,1,2000-06-17
544,330100,杭州,55,1,2000-06-17
545,330300,温州,84,1,2000-06-17
546,340100,合肥,62,1,2000-06-17
547,350100,福州,64,1,2000-06-17
548,350200,厦门,38,,2000-06-17
549,360100,南昌,79,1,2000-06-17
550,370100,济南,48,,2000-06-17
551,370200,青岛,66,1,2000-06-17
552,370600,烟台,101,1,2000-06-17
553,410100,郑州,73,1,2000-06-17
524,530100,昆明,51,1,2000-06-18
525,540100,拉萨,57,1,2000-06-18
526,220403,西安,93,1,2000-06-18
527,620100,兰州,104,1,2000-06-18
528,630100,西宁,64,1,2000-06-18
529,640100,银川,47,,2000-06-18
530,650100,乌鲁木齐,62,1,2000-06-18
554,210100,沈阳,117,1,2000-06-18
555,210200,大连,102,1,2000-06-18
556,220100,长春,85,1,2000-06-18
557,230100,哈尔滨,88,1,2000-06-18
558,310000,上海,74,1,2000-06-18
559,320100,南京,93,1,2000-06-18
560,320500,苏州,73,1,2000-06-18
561,320600,南通,70,1,2000-06-18
562,330100,杭州,95,1,2000-06-18
563,330300,温州,71,1,2000-06-18
564,340100,合肥,71,1,2000-06-18
565,350100,福州,34,,2000-06-18
566,350200,厦门,17,,2000-06-18
567,360100,南昌,79,1,2000-06-18
568,370100,济南,76,1,2000-06-18
569,370200,青岛,96,1,2000-06-18
570,370600,烟台,98,1,2000-06-18
571,410100,郑州,70,1,2000-06-18
572,420100,武汉,96,1,2000-06-18
573,430100,长沙,111,1,2000-06-18
574,440100,广州,56,1,2000-06-18
575,440300,深圳,35,,2000-06-18
576,440400,珠海,37,,2000-06-18
577,440500,汕头,37,,2000-06-18
578,440800,湛江,81,1,2000-06-18
579,450100,南宁,87,1,2000-06-18
580,460100,海口,47,,2000-06-18
581,500000,重庆,84,2,2000-06-18
582,510100,成都,80,1,2000-06-18
583,520100,贵阳,69,2,2000-06-18
609,110000,北京,111,1,2000-06-18
610,120000,天津,109,1,2000-06-18
611,130100,石家庄,177,1,2000-06-18
612,140100,太原,161,1,2000-06-18
613,150100,呼和浩特,83,1,2000-06-18
584,350200,厦门,16,,2000-06-19
585,360100,南昌,73,1,2000-06-19
586,370100,济南,69,1,2000-06-19
587,370200,青岛,69,1,2000-06-19
588,370600,烟台,113,1,2000-06-19
589,410100,郑州,74,1,2000-06-19
590,420100,武汉,101,1,2000-06-19
591,430100,长沙,125,1,2000-06-19
592,440100,广州,60,1,2000-06-19
593,440300,深圳,33,,2000-06-19
594,440400,珠海,47,,2000-06-19
595,440500,汕头,42,,2000-06-19
596,440800,湛江,78,1,2000-06-19
597,450100,南宁,85,1,2000-06-19
598,460100,海口,96,1,2000-06-19
599,500000,重庆,69,2,2000-06-19
600,510100,成都,82,1,2000-06-19
601,520100,贵阳,65,2,2000-06-19
602,530100,昆明,57,1,2000-06-19
603,540100,拉萨,28,,2000-06-19
604,220403,西安,102,1,2000-06-19
605,620100,兰州,80,1,2000-06-19
606,630100,西宁,79,1,2000-06-19
607,640100,银川,33,,2000-06-19
608,650100,乌鲁木齐,89,1,2000-06-19
627,110000,北京,309,1,2000-06-19
628,120000,天津,105,1,2000-06-19
629,130100,石家庄,156,1,2000-06-19
630,140100,太原,180,1,2000-06-19
631,150100,呼和浩特,107,1,2000-06-19
632,210100,沈阳,104,1,2000-06-19
633,210200,大连,97,1,2000-06-19
634,220100,长春,68,1,2000-06-19
635,230100,哈尔滨,82,1,2000-06-19
636,310000,上海,67,1,2000-06-19
637,320100,南京,117,1,2000-06-19
638,320500,苏州,86,1,2000-06-19
639,320600,南通,67,1,2000-06-19
640,330100,杭州,115,1,2000-06-19
641,330300,温州,87,1,2000-06-19
642,340100,合肥,104,1,2000-06-19
643,350100,福州,42,,2000-06-19
614,440800,湛江,66,1,2000-06-20
615,450100,南宁,70,1,2000-06-20
616,460100,海口,63,1,2000-06-20
617,500000,重庆,68,2,2000-06-20
618,510100,成都,147,1,2000-06-20
619,520100,贵阳,85,2,2000-06-20
620,530100,昆明,25,,2000-06-20
621,540100,拉萨,56,1,2000-06-20
622,220403,西安,104,1,2000-06-20
623,620100,兰州,101,2,2000-06-20
624,630100,西宁,97,1,2000-06-20
625,640100,银川,29,,2000-06-20
626,650100,乌鲁木齐,81,1,2000-06-20
645,110000,北京,206,1,2000-06-20
646,120000,天津,120,1,2000-06-20
647,130100,石家庄,104,1,2000-06-20
648,140100,太原,130,1,2000-06-20
649,150100,呼和浩特,85,1,2000-06-20
650,210100,沈阳,126,1,2000-06-20
651,210200,大连,92,1,2000-06-20
652,220100,长春,72,1,2000-06-20
653,230100,哈尔滨,87,1,2000-06-20
654,310000,上海,46,,2000-06-20
655,320100,南京,105,1,2000-06-20
656,320500,苏州,57,1,2000-06-20
657,320600,南通,56,1,2000-06-20
658,330100,杭州,67,1,2000-06-20
659,330300,温州,76,1,2000-06-20
660,340100,合肥,115,1,2000-06-20
661,350100,福州,84,1,2000-06-20
662,350200,厦门,21,,2000-06-20
663,360100,南昌,57,1,2000-06-20
664,370100,济南,67,1,2000-06-20
665,370200,青岛,54,1,2000-06-20
666,370600,烟台,102,1,2000-06-20
667,410100,郑州,82,1,2000-06-20
668,420100,武汉,99,1,2000-06-20
669,430100,长沙,113,1,2000-06-20
670,440100,广州,81,1,2000-06-20
671,440300,深圳,37,,2000-06-20
672,440400,珠海,46,,2000-06-20
673,440500,汕头,37,,2000-06-20
644,650100,乌鲁木齐,84,1,2000-06-21
674,320500,苏州,82,1,2000-06-21
675,320600,南通,64,1,2000-06-21
676,330100,杭州,84,1,2000-06-21
677,330300,温州,92,1,2000-06-21
678,340100,合肥,74,1,2000-06-21
679,350100,福州,74,1,2000-06-21
680,350200,厦门,31,,2000-06-21
681,360100,南昌,54,1,2000-06-21
682,370100,济南,66,1,2000-06-21
683,370200,青岛,58,1,2000-06-21
684,370600,烟台,83,1,2000-06-21
685,410100,郑州,83,1,2000-06-21
686,420100,武汉,99,1,2000-06-21
687,430100,长沙,65,1,2000-06-21
688,440100,广州,54,1,2000-06-21
689,440300,深圳,24,,2000-06-21
690,440400,珠海,28,,2000-06-21
691,440500,汕头,37,,2000-06-21
692,440800,湛江,49,,2000-06-21
693,450100,南宁,39,,2000-06-21
694,460100,海口,46,,2000-06-21
695,500000,重庆,91,2,2000-06-21
696,510100,成都,149,1,2000-06-21
697,520100,贵阳,81,2,2000-06-21
698,530100,昆明,36,,2000-06-21
699,540100,拉萨,41,,2000-06-21
700,220403,西安,107,1,2000-06-21
701,620100,兰州,111,1,2000-06-21
702,630100,西宁,99,1,2000-06-21
703,640100,银川,36,,2000-06-21
723,110000,北京,137,1,2000-06-21
724,120000,天津,104,1,2000-06-21
725,130100,石家庄,140,1,2000-06-21
726,140100,太原,122,1,2000-06-21
